cohort,chain,i_iso,stage,entry_id,density,z,entry_lateval,early_window,late_window,candidate_source_sha256,config_sha256,freeze_sha256
historical,sheep,MYS,exp_woolgrease,MYS|exp_woolgrease,0.12770921931459178,0,0.0,1998-2002,2008-2012,ee9bd4b03de3358a4b7747c65724cbb67e9b345c7a0bd93d96f868168385ddd6,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,sheep,NER,exp_meat,NER|exp_meat,0.0579144427270139,0,0.0,1998-2002,2008-2012,ee9bd4b03de3358a4b7747c65724cbb67e9b345c7a0bd93d96f868168385ddd6,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,sheep,NGA,exp_woolgrease,NGA|exp_woolgrease,0.011221082009232908,0,0.0,1998-2002,2008-2012,ee9bd4b03de3358a4b7747c65724cbb67e9b345c7a0bd93d96f868168385ddd6,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,sheep,NOR,exp_woolgrease,NOR|exp_woolgrease,0.08987972269447962,0,0.0,1998-2002,2008-2012,ee9bd4b03de3358a4b7747c65724cbb67e9b345c7a0bd93d96f868168385ddd6,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,sheep,NOR,exp_wooltop,NOR|exp_wooltop,0.10006847875796446,0,0.0,1998-2002,2008-2012,ee9bd4b03de3358a4b7747c65724cbb67e9b345c7a0bd93d96f868168385ddd6,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,sheep,PAK,exp_woolgrease,PAK|exp_woolgrease,0.06686793674952451,0,0.0,1998-2002,2008-2012,ee9bd4b03de3358a4b7747c65724cbb67e9b345c7a0bd93d96f868168385ddd6,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,sheep,PAK,exp_wooltop,PAK|exp_wooltop,0.11734410259578651,0,0.0,1998-2002,2008-2012,ee9bd4b03de3358a4b7747c65724cbb67e9b345c7a0bd93d96f868168385ddd6,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,sheep,PAK,exp_woolyarn,PAK|exp_woolyarn,0.15854571735297046,0,0.0,1998-2002,2008-2012,ee9bd4b03de3358a4b7747c65724cbb67e9b345c7a0bd93d96f868168385ddd6,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,sheep,PER,exp_woolgrease,PER|exp_woolgrease,0.08237837479182647,0,0.0,1998-2002,2008-2012,ee9bd4b03de3358a4b7747c65724cbb67e9b345c7a0bd93d96f868168385ddd6,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,sheep,POL,exp_woolgrease,POL|exp_woolgrease,0.22504608969842815,0,0.0,1998-2002,2008-2012,ee9bd4b03de3358a4b7747c65724cbb67e9b345c7a0bd93d96f868168385ddd6,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,sheep,PRT,exp_woolgrease,PRT|exp_woolgrease,0.1600953070333443,0,0.0,1998-2002,2008-2012,ee9bd4b03de3358a4b7747c65724cbb67e9b345c7a0bd93d96f868168385ddd6,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,sheep,QAT,exp_meat,QAT|exp_meat,0.017462600963015176,0,0.0,1998-2002,2008-2012,ee9bd4b03de3358a4b7747c65724cbb67e9b345c7a0bd93d96f868168385ddd6,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,sheep,QAT,exp_woolgrease,QAT|exp_woolgrease,0.012165434621147126,0,0.0,1998-2002,2008-2012,ee9bd4b03de3358a4b7747c65724cbb67e9b345c7a0bd93d96f868168385ddd6,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,sheep,QAT,exp_wooltop,QAT|exp_wooltop,0.014606268336783898,0,0.0,1998-2002,2008-2012,ee9bd4b03de3358a4b7747c65724cbb67e9b345c7a0bd93d96f868168385ddd6,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,sheep,QAT,exp_woolyarn,QAT|exp_woolyarn,0.016045243383809794,0,0.0,1998-2002,2008-2012,ee9bd4b03de3358a4b7747c65724cbb67e9b345c7a0bd93d96f868168385ddd6,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,sheep,ROU,exp_woolgrease,ROU|exp_woolgrease,0.1457689899985749,0,0.0,1998-2002,2008-2012,ee9bd4b03de3358a4b7747c65724cbb67e9b345c7a0bd93d96f868168385ddd6,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,sheep,ROU,exp_wooltop,ROU|exp_wooltop,0.2213909597649158,1,3247.2152,1998-2002,2008-2012,ee9bd4b03de3358a4b7747c65724cbb67e9b345c7a0bd93d96f868168385ddd6,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,sheep,RUS,exp_woolgrease,RUS|exp_woolgrease,0.12972978236683205,0,0.0,1998-2002,2008-2012,ee9bd4b03de3358a4b7747c65724cbb67e9b345c7a0bd93d96f868168385ddd6,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,sheep,SAU,exp_woolgrease,SAU|exp_woolgrease,0.041715325798772906,0,0.0,1998-2002,2008-2012,ee9bd4b03de3358a4b7747c65724cbb67e9b345c7a0bd93d96f868168385ddd6,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,sheep,SAU,exp_woolyarn,SAU|exp_woolyarn,0.03954969610145128,0,0.0,1998-2002,2008-2012,ee9bd4b03de3358a4b7747c65724cbb67e9b345c7a0bd93d96f868168385ddd6,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,sheep,SVK,exp_woolgrease,SVK|exp_woolgrease,0.1642583317212469,0,0.0,1998-2002,2008-2012,ee9bd4b03de3358a4b7747c65724cbb67e9b345c7a0bd93d96f868168385ddd6,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,sheep,SVK,exp_wooltop,SVK|exp_wooltop,0.21482382597392857,1,171.70940000000002,1998-2002,2008-2012,ee9bd4b03de3358a4b7747c65724cbb67e9b345c7a0bd93d96f868168385ddd6,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,sheep,SYR,exp_meat,SYR|exp_meat,0.07697107267515638,0,0.0,1998-2002,2008-2012,ee9bd4b03de3358a4b7747c65724cbb67e9b345c7a0bd93d96f868168385ddd6,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,sheep,SYR,exp_woolgrease,SYR|exp_woolgrease,0.04703329196569532,0,0.0,1998-2002,2008-2012,ee9bd4b03de3358a4b7747c65724cbb67e9b345c7a0bd93d96f868168385ddd6,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,sheep,SYR,exp_wooltop,SYR|exp_wooltop,0.07965693283446264,0,0.0,1998-2002,2008-2012,ee9bd4b03de3358a4b7747c65724cbb67e9b345c7a0bd93d96f868168385ddd6,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,sheep,THA,exp_woolgrease,THA|exp_woolgrease,0.1745315104066229,0,0.0,1998-2002,2008-2012,ee9bd4b03de3358a4b7747c65724cbb67e9b345c7a0bd93d96f868168385ddd6,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,sheep,TJK,exp_woolgrease,TJK|exp_woolgrease,0.032060041289238804,0,0.0,1998-2002,2008-2012,ee9bd4b03de3358a4b7747c65724cbb67e9b345c7a0bd93d96f868168385ddd6,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,sheep,TJK,exp_wooltop,TJK|exp_wooltop,0.05484498187361952,1,184.6814,1998-2002,2008-2012,ee9bd4b03de3358a4b7747c65724cbb67e9b345c7a0bd93d96f868168385ddd6,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,sheep,TJK,exp_woolyarn,TJK|exp_woolyarn,0.06083367939914286,0,0.0,1998-2002,2008-2012,ee9bd4b03de3358a4b7747c65724cbb67e9b345c7a0bd93d96f868168385ddd6,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,sheep,TKM,exp_woolgrease,TKM|exp_woolgrease,0.019598258000590542,0,0.0,1998-2002,2008-2012,ee9bd4b03de3358a4b7747c65724cbb67e9b345c7a0bd93d96f868168385ddd6,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,sheep,TKM,exp_wooltop,TKM|exp_wooltop,0.028496340472337706,0,0.0,1998-2002,2008-2012,ee9bd4b03de3358a4b7747c65724cbb67e9b345c7a0bd93d96f868168385ddd6,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,sheep,TKM,exp_woolyarn,TKM|exp_woolyarn,0.034518610050983195,0,0.0,1998-2002,2008-2012,ee9bd4b03de3358a4b7747c65724cbb67e9b345c7a0bd93d96f868168385ddd6,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,sheep,TUR,exp_woolgrease,TUR|exp_woolgrease,0.18970728882252266,0,0.0,1998-2002,2008-2012,ee9bd4b03de3358a4b7747c65724cbb67e9b345c7a0bd93d96f868168385ddd6,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,sheep,UKR,exp_woolgrease,UKR|exp_woolgrease,0.14744708975866547,0,0.0,1998-2002,2008-2012,ee9bd4b03de3358a4b7747c65724cbb67e9b345c7a0bd93d96f868168385ddd6,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,sheep,UKR,exp_wooltop,UKR|exp_wooltop,0.187673035665317,0,0.0,1998-2002,2008-2012,ee9bd4b03de3358a4b7747c65724cbb67e9b345c7a0bd93d96f868168385ddd6,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,sheep,UZB,exp_woolgrease,UZB|exp_woolgrease,0.04530676387729592,0,0.0,1998-2002,2008-2012,ee9bd4b03de3358a4b7747c65724cbb67e9b345c7a0bd93d96f868168385ddd6,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,sheep,UZB,exp_wooltop,UZB|exp_wooltop,0.06616601277423684,1,140.54160000000002,1998-2002,2008-2012,ee9bd4b03de3358a4b7747c65724cbb67e9b345c7a0bd93d96f868168385ddd6,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,sheep,UZB,exp_woolyarn,UZB|exp_woolyarn,0.06803697155750077,0,0.0,1998-2002,2008-2012,ee9bd4b03de3358a4b7747c65724cbb67e9b345c7a0bd93d96f868168385ddd6,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,sheep,VNM,exp_woolgrease,VNM|exp_woolgrease,0.09171410201793515,0,0.0,1998-2002,2008-2012,ee9bd4b03de3358a4b7747c65724cbb67e9b345c7a0bd93d96f868168385ddd6,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,sheep,VNM,exp_wooltop,VNM|exp_wooltop,0.15050002661397954,0,0.0,1998-2002,2008-2012,ee9bd4b03de3358a4b7747c65724cbb67e9b345c7a0bd93d96f868168385ddd6,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,sheep,VNM,exp_woolyarn,VNM|exp_woolyarn,0.1979428812441072,1,3452.0678,1998-2002,2008-2012,ee9bd4b03de3358a4b7747c65724cbb67e9b345c7a0bd93d96f868168385ddd6,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,sheep,YEM,exp_meat,YEM|exp_meat,0.02638696482583809,0,0.0,1998-2002,2008-2012,ee9bd4b03de3358a4b7747c65724cbb67e9b345c7a0bd93d96f868168385ddd6,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,sheep,ZA1,exp_woolgrease,ZA1|exp_woolgrease,0.17634804608801719,0,0.0,1998-2002,2008-2012,ee9bd4b03de3358a4b7747c65724cbb67e9b345c7a0bd93d96f868168385ddd6,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,sheep,ZWE,exp_woolgrease,ZWE|exp_woolgrease,0.08351755116962455,0,0.0,1998-2002,2008-2012,ee9bd4b03de3358a4b7747c65724cbb67e9b345c7a0bd93d96f868168385ddd6,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,sheep,ZWE,exp_wooltop,ZWE|exp_wooltop,0.12674166533898573,0,0.0,1998-2002,2008-2012,ee9bd4b03de3358a4b7747c65724cbb67e9b345c7a0bd93d96f868168385ddd6,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,sheep,ZWE,exp_woolyarn,ZWE|exp_woolyarn,0.11516845409305038,0,0.0,1998-2002,2008-2012,ee9bd4b03de3358a4b7747c65724cbb67e9b345c7a0bd93d96f868168385ddd6,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,cotton,AFG,exp_cottonapparel_knit,AFG|exp_cottonapparel_knit,0.0691790539334121,0,0.0,1998-2002,2008-2012,5b9205cf38a28fe9094dc2a33d9942a79befcdf8d7150a77c88818bcb3a4eb5c,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,cotton,AFG,exp_cottonapparel_woven,AFG|exp_cottonapparel_woven,0.0673418369961453,0,0.0,1998-2002,2008-2012,5b9205cf38a28fe9094dc2a33d9942a79befcdf8d7150a77c88818bcb3a4eb5c,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,cotton,AFG,exp_cottonhomewares,AFG|exp_cottonhomewares,0.06635380560152568,0,0.0,1998-2002,2008-2012,5b9205cf38a28fe9094dc2a33d9942a79befcdf8d7150a77c88818bcb3a4eb5c,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,cotton,AFG,exp_cottonknitfabric,AFG|exp_cottonknitfabric,0.06033810112897783,0,0.0,1998-2002,2008-2012,5b9205cf38a28fe9094dc2a33d9942a79befcdf8d7150a77c88818bcb3a4eb5c,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,cotton,AFG,exp_cottonsewthread,AFG|exp_cottonsewthread,0.06554466124764584,0,0.0,1998-2002,2008-2012,5b9205cf38a28fe9094dc2a33d9942a79befcdf8d7150a77c88818bcb3a4eb5c,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,cotton,AFG,exp_cottonyarn,AFG|exp_cottonyarn,0.06256666401605107,1,101.2902,1998-2002,2008-2012,5b9205cf38a28fe9094dc2a33d9942a79befcdf8d7150a77c88818bcb3a4eb5c,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,cotton,ARE,exp_cottonknitfabric,ARE|exp_cottonknitfabric,0.08726959045722034,1,2518.0927999999994,1998-2002,2008-2012,5b9205cf38a28fe9094dc2a33d9942a79befcdf8d7150a77c88818bcb3a4eb5c,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,cotton,ARE,exp_cottonsewthread,ARE|exp_cottonsewthread,0.11003288251144945,1,145.5988,1998-2002,2008-2012,5b9205cf38a28fe9094dc2a33d9942a79befcdf8d7150a77c88818bcb3a4eb5c,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,cotton,ARG,exp_cottonsewthread,ARG|exp_cottonsewthread,0.13027139673552393,0,0.0,1998-2002,2008-2012,5b9205cf38a28fe9094dc2a33d9942a79befcdf8d7150a77c88818bcb3a4eb5c,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,cotton,ARM,exp_cottonhomewares,ARM|exp_cottonhomewares,0.11165912895648493,0,0.0,1998-2002,2008-2012,5b9205cf38a28fe9094dc2a33d9942a79befcdf8d7150a77c88818bcb3a4eb5c,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,cotton,ASM,exp_cottonapparel_knit,ASM|exp_cottonapparel_knit,0.05625360211853427,0,0.0,1998-2002,2008-2012,5b9205cf38a28fe9094dc2a33d9942a79befcdf8d7150a77c88818bcb3a4eb5c,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,cotton,ASM,exp_cottonapparel_woven,ASM|exp_cottonapparel_woven,0.05460141693355377,0,0.0,1998-2002,2008-2012,5b9205cf38a28fe9094dc2a33d9942a79befcdf8d7150a77c88818bcb3a4eb5c,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,cotton,ASM,exp_cottonfabric,ASM|exp_cottonfabric,0.05275029387970128,0,0.0,1998-2002,2008-2012,5b9205cf38a28fe9094dc2a33d9942a79befcdf8d7150a77c88818bcb3a4eb5c,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,cotton,ASM,exp_cottonhomewares,ASM|exp_cottonhomewares,0.053762639338330094,0,0.0,1998-2002,2008-2012,5b9205cf38a28fe9094dc2a33d9942a79befcdf8d7150a77c88818bcb3a4eb5c,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,cotton,ASM,exp_cottonknitfabric,ASM|exp_cottonknitfabric,0.05408175998665064,0,0.0,1998-2002,2008-2012,5b9205cf38a28fe9094dc2a33d9942a79befcdf8d7150a77c88818bcb3a4eb5c,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,cotton,ASM,exp_cottonsewthread,ASM|exp_cottonsewthread,0.05893697744770802,0,0.0,1998-2002,2008-2012,5b9205cf38a28fe9094dc2a33d9942a79befcdf8d7150a77c88818bcb3a4eb5c,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,cotton,ASM,exp_cottonyarn,ASM|exp_cottonyarn,0.0507403333189168,0,0.0,1998-2002,2008-2012,5b9205cf38a28fe9094dc2a33d9942a79befcdf8d7150a77c88818bcb3a4eb5c,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,cotton,AUT,exp_cottonsewthread,AUT|exp_cottonsewthread,0.28306870536712114,0,0.0,1998-2002,2008-2012,5b9205cf38a28fe9094dc2a33d9942a79befcdf8d7150a77c88818bcb3a4eb5c,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,cotton,AZE,exp_cottonhomewares,AZE|exp_cottonhomewares,0.047293983163461166,1,150.37259999999998,1998-2002,2008-2012,5b9205cf38a28fe9094dc2a33d9942a79befcdf8d7150a77c88818bcb3a4eb5c,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,cotton,AZE,exp_cottonknitfabric,AZE|exp_cottonknitfabric,0.03747209607592966,0,0.0,1998-2002,2008-2012,5b9205cf38a28fe9094dc2a33d9942a79befcdf8d7150a77c88818bcb3a4eb5c,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,cotton,AZE,exp_cottonsewthread,AZE|exp_cottonsewthread,0.04892904067277657,0,0.0,1998-2002,2008-2012,5b9205cf38a28fe9094dc2a33d9942a79befcdf8d7150a77c88818bcb3a4eb5c,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,cotton,BDI,exp_cottonapparel_knit,BDI|exp_cottonapparel_knit,0.034338410161106295,0,0.0,1998-2002,2008-2012,5b9205cf38a28fe9094dc2a33d9942a79befcdf8d7150a77c88818bcb3a4eb5c,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,cotton,BDI,exp_cottonapparel_woven,BDI|exp_cottonapparel_woven,0.03271961973928727,0,0.0,1998-2002,2008-2012,5b9205cf38a28fe9094dc2a33d9942a79befcdf8d7150a77c88818bcb3a4eb5c,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,cotton,BDI,exp_cottonfabric,BDI|exp_cottonfabric,0.023852278758291556,0,0.0,1998-2002,2008-2012,5b9205cf38a28fe9094dc2a33d9942a79befcdf8d7150a77c88818bcb3a4eb5c,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,cotton,BDI,exp_cottonhomewares,BDI|exp_cottonhomewares,0.029037501683533973,0,0.0,1998-2002,2008-2012,5b9205cf38a28fe9094dc2a33d9942a79befcdf8d7150a77c88818bcb3a4eb5c,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,cotton,BDI,exp_cottonknitfabric,BDI|exp_cottonknitfabric,0.02465922555042898,0,0.0,1998-2002,2008-2012,5b9205cf38a28fe9094dc2a33d9942a79befcdf8d7150a77c88818bcb3a4eb5c,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
