section,aggregation_scope,chain,task,family,seed,method,budget_scope,b1_budget,b2_budget,requested_k,metric,point,lower_95,upper_95,std,n,cluster_unit,bootstrap_seed,note
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,a,kge,mean_0_4,,per_exporter_lanes,,,10,group_count,88.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,a,kge,mean_0_4,,per_exporter_lanes,,,10,macro_observed_value_capture,0.22566718194806845,,,0.020586176679323942,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,a,kge,mean_0_4,,per_exporter_lanes,,,10,macro_precision,0.17113636363636364,,,0.007100226978096964,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,a,kge,mean_0_4,,per_exporter_lanes,,,10,macro_recall,0.20295686089056147,,,0.015001996689047468,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,a,kge,mean_0_4,,per_exporter_lanes,,,5,effective_k_max,5.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,a,kge,mean_0_4,,per_exporter_lanes,,,5,effective_k_mean,5.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,a,kge,mean_0_4,,per_exporter_lanes,,,5,effective_k_min,5.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,a,kge,mean_0_4,,per_exporter_lanes,,,5,group_count,88.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,a,kge,mean_0_4,,per_exporter_lanes,,,5,macro_observed_value_capture,0.13039574265455633,,,0.011451343280139937,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,a,kge,mean_0_4,,per_exporter_lanes,,,5,macro_precision,0.19272727272727272,,,0.01171281702429557,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,a,kge,mean_0_4,,per_exporter_lanes,,,5,macro_recall,0.11673700008910441,,,0.008619761839223219,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,a,nbfnet,mean_0_4,,global_lanes,,,100,effective_k,100.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,a,nbfnet,mean_0_4,,global_lanes,,,100,observed_value_capture,0.02961304729522979,,,0.013841791496627287,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,a,nbfnet,mean_0_4,,global_lanes,,,100,precision,0.27,,,0.04,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,a,nbfnet,mean_0_4,,global_lanes,,,100,recall,0.02611218568665377,,,0.0038684719535783357,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,a,nbfnet,mean_0_4,,global_lanes,,,1000,effective_k,1000.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,a,nbfnet,mean_0_4,,global_lanes,,,1000,observed_value_capture,0.2467593635756125,,,0.062632971002238,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,a,nbfnet,mean_0_4,,global_lanes,,,1000,precision,0.2012,,,0.008158431221748452,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,a,nbfnet,mean_0_4,,global_lanes,,,1000,recall,0.19458413926499032,,,0.007890165591632938,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,a,nbfnet,mean_0_4,,global_lanes,,,250,effective_k,250.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,a,nbfnet,mean_0_4,,global_lanes,,,250,observed_value_capture,0.07561997927105217,,,0.03460695673825346,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,a,nbfnet,mean_0_4,,global_lanes,,,250,precision,0.2584,,,0.023946607275353225,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,a,nbfnet,mean_0_4,,global_lanes,,,250,recall,0.06247582205029013,,,0.005789798664253679,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,a,nbfnet,mean_0_4,,global_lanes,,,50,effective_k,50.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,a,nbfnet,mean_0_4,,global_lanes,,,50,observed_value_capture,0.017299152388324628,,,0.010274801440466531,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,a,nbfnet,mean_0_4,,global_lanes,,,50,precision,0.276,,,0.0463033476111609,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,a,nbfnet,mean_0_4,,global_lanes,,,50,recall,0.013346228239845262,,,0.0022390400198820555,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,a,nbfnet,mean_0_4,,global_lanes,,,500,effective_k,500.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,a,nbfnet,mean_0_4,,global_lanes,,,500,observed_value_capture,0.13864165701806155,,,0.04081774290008133,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,a,nbfnet,mean_0_4,,global_lanes,,,500,precision,0.2324,,,0.014444376068214231,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,a,nbfnet,mean_0_4,,global_lanes,,,500,recall,0.11237911025145068,,,0.006984707963353106,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,a,nbfnet,mean_0_4,,per_exporter_lanes,,,10,effective_k_max,10.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,a,nbfnet,mean_0_4,,per_exporter_lanes,,,10,effective_k_mean,10.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,a,nbfnet,mean_0_4,,per_exporter_lanes,,,10,effective_k_min,10.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,a,nbfnet,mean_0_4,,per_exporter_lanes,,,10,group_count,88.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,a,nbfnet,mean_0_4,,per_exporter_lanes,,,10,macro_observed_value_capture,0.29393088747296303,,,0.009391625952463591,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,a,nbfnet,mean_0_4,,per_exporter_lanes,,,10,macro_precision,0.18613636363636363,,,0.007092948424694192,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,a,nbfnet,mean_0_4,,per_exporter_lanes,,,10,macro_recall,0.2547784024308875,,,0.008157256700311779,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,a,nbfnet,mean_0_4,,per_exporter_lanes,,,5,effective_k_max,5.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,a,nbfnet,mean_0_4,,per_exporter_lanes,,,5,effective_k_mean,5.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,a,nbfnet,mean_0_4,,per_exporter_lanes,,,5,effective_k_min,5.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,a,nbfnet,mean_0_4,,per_exporter_lanes,,,5,group_count,88.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,a,nbfnet,mean_0_4,,per_exporter_lanes,,,5,macro_observed_value_capture,0.18999984295648753,,,0.017389360882364424,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,a,nbfnet,mean_0_4,,per_exporter_lanes,,,5,macro_precision,0.22227272727272732,,,0.008552221691921262,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,a,nbfnet,mean_0_4,,per_exporter_lanes,,,5,macro_recall,0.16105041024361735,,,0.009590736918724587,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b1,kge,mean_0_4,,global_entries,,,100,effective_k,86.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b1,kge,mean_0_4,,global_entries,,,100,observed_value_capture,1.0,,,1.7199501139797033e-16,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b1,kge,mean_0_4,,global_entries,,,100,precision,0.3953488372093023,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b1,kge,mean_0_4,,global_entries,,,100,recall,1.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b1,kge,mean_0_4,,global_entries,,,25,effective_k,25.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b1,kge,mean_0_4,,global_entries,,,25,observed_value_capture,0.6377816913545036,,,0.035255716729040786,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b1,kge,mean_0_4,,global_entries,,,25,precision,0.528,,,0.04664761515876242,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b1,kge,mean_0_4,,global_entries,,,25,recall,0.38823529411764707,,,0.03429971702850175,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b1,kge,mean_0_4,,global_entries,,,250,effective_k,86.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b1,kge,mean_0_4,,global_entries,,,250,observed_value_capture,1.0,,,1.7199501139797033e-16,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b1,kge,mean_0_4,,global_entries,,,250,precision,0.3953488372093023,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b1,kge,mean_0_4,,global_entries,,,250,recall,1.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b1,kge,mean_0_4,,global_entries,,,50,effective_k,50.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b1,kge,mean_0_4,,global_entries,,,50,observed_value_capture,0.9233803624935499,,,0.10908609645688903,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b1,kge,mean_0_4,,global_entries,,,50,precision,0.46399999999999997,,,0.014966629547095756,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b1,kge,mean_0_4,,global_entries,,,50,recall,0.6823529411764706,,,0.022009749333964365,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b1,nbfnet,mean_0_4,,global_entries,,,100,effective_k,86.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b1,nbfnet,mean_0_4,,global_entries,,,100,observed_value_capture,1.0,,,1.4043333874306804e-16,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b1,nbfnet,mean_0_4,,global_entries,,,100,precision,0.3953488372093023,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b1,nbfnet,mean_0_4,,global_entries,,,100,recall,1.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b1,nbfnet,mean_0_4,,global_entries,,,25,effective_k,25.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b1,nbfnet,mean_0_4,,global_entries,,,25,observed_value_capture,0.4401804115836271,,,0.12189711773186147,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b1,nbfnet,mean_0_4,,global_entries,,,25,precision,0.48,,,0.06693280212272605,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b1,nbfnet,mean_0_4,,global_entries,,,25,recall,0.3529411764705882,,,0.04921529567847501,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b1,nbfnet,mean_0_4,,global_entries,,,250,effective_k,86.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b1,nbfnet,mean_0_4,,global_entries,,,250,observed_value_capture,1.0,,,1.4043333874306804e-16,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b1,nbfnet,mean_0_4,,global_entries,,,250,precision,0.3953488372093023,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b1,nbfnet,mean_0_4,,global_entries,,,250,recall,1.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b1,nbfnet,mean_0_4,,global_entries,,,50,effective_k,50.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b1,nbfnet,mean_0_4,,global_entries,,,50,observed_value_capture,0.5813119310419832,,,0.10753653441817851,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b1,nbfnet,mean_0_4,,global_entries,,,50,precision,0.44000000000000006,,,0.028284271247461894,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b1,nbfnet,mean_0_4,,global_entries,,,50,recall,0.6470588235294118,,,0.04159451654038516,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b2,kge,mean_0_4,,per_positive_entry_destinations,,,1,effective_k_max,1.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b2,kge,mean_0_4,,per_positive_entry_destinations,,,1,effective_k_mean,1.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b2,kge,mean_0_4,,per_positive_entry_destinations,,,1,effective_k_min,1.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b2,kge,mean_0_4,,per_positive_entry_destinations,,,1,macro_observed_value_capture,0.04396724910661109,,,0.01917424347048796,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b2,kge,mean_0_4,,per_positive_entry_destinations,,,1,macro_recall,0.04967320261437909,,,0.012466581411903578,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b2,kge,mean_0_4,,per_positive_entry_destinations,,,1,positive_entry_groups,34.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b2,kge,mean_0_4,,per_positive_entry_destinations,,,3,effective_k_max,3.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b2,kge,mean_0_4,,per_positive_entry_destinations,,,3,effective_k_mean,3.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b2,kge,mean_0_4,,per_positive_entry_destinations,,,3,effective_k_min,3.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b2,kge,mean_0_4,,per_positive_entry_destinations,,,3,macro_observed_value_capture,0.12362914661196496,,,0.025216798057195174,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b2,kge,mean_0_4,,per_positive_entry_destinations,,,3,macro_recall,0.12418300653594772,,,0.021346211610935445,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b2,kge,mean_0_4,,per_positive_entry_destinations,,,3,positive_entry_groups,34.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b2,kge,mean_0_4,,per_positive_entry_destinations,,,5,effective_k_max,5.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b2,kge,mean_0_4,,per_positive_entry_destinations,,,5,effective_k_mean,5.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b2,kge,mean_0_4,,per_positive_entry_destinations,,,5,effective_k_min,5.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b2,kge,mean_0_4,,per_positive_entry_destinations,,,5,macro_observed_value_capture,0.17429923673581935,,,0.018790776324627324,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b2,kge,mean_0_4,,per_positive_entry_destinations,,,5,macro_recall,0.17127450980392156,,,0.0225187231348245,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b2,kge,mean_0_4,,per_positive_entry_destinations,,,5,positive_entry_groups,34.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b2,nbfnet,mean_0_4,,per_positive_entry_destinations,,,1,effective_k_max,1.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b2,nbfnet,mean_0_4,,per_positive_entry_destinations,,,1,effective_k_mean,1.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b2,nbfnet,mean_0_4,,per_positive_entry_destinations,,,1,effective_k_min,1.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b2,nbfnet,mean_0_4,,per_positive_entry_destinations,,,1,macro_observed_value_capture,0.10900582409965098,,,0.030751948356095776,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b2,nbfnet,mean_0_4,,per_positive_entry_destinations,,,1,macro_recall,0.08645424836601306,,,0.0217022376804405,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b2,nbfnet,mean_0_4,,per_positive_entry_destinations,,,1,positive_entry_groups,34.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b2,nbfnet,mean_0_4,,per_positive_entry_destinations,,,3,effective_k_max,3.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b2,nbfnet,mean_0_4,,per_positive_entry_destinations,,,3,effective_k_mean,3.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b2,nbfnet,mean_0_4,,per_positive_entry_destinations,,,3,effective_k_min,3.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b2,nbfnet,mean_0_4,,per_positive_entry_destinations,,,3,macro_observed_value_capture,0.25211147540236994,,,0.01098395147835121,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b2,nbfnet,mean_0_4,,per_positive_entry_destinations,,,3,macro_recall,0.2238562091503268,,,0.010530662283794526,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b2,nbfnet,mean_0_4,,per_positive_entry_destinations,,,3,positive_entry_groups,34.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b2,nbfnet,mean_0_4,,per_positive_entry_destinations,,,5,effective_k_max,5.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b2,nbfnet,mean_0_4,,per_positive_entry_destinations,,,5,effective_k_mean,5.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,oilseed-soy,b2,nbfnet,mean_0_4,,per_positive_entry_destinations,,,5,effective_k_min,5.0,,,0.0,5,,,descriptive fixed-seed summary
